# IRLM quench (site 0 full, site 1 empty, bath Fermi sea), method=chain
# L=200 U=0.2 V=0.1 dt=0.1 tmax=100 cutoff=1e-10 max_bond_dim=1024
# t  n_active  bond_dim  wall_s  n0  n1
50.1 200 287 21.293478 0.475586651187 0.504725189221
50.2 200 287 21.455932 0.475623255415 0.504707321571
50.3 200 287 21.38841 0.475660689064 0.504689549406
50.4 200 288 21.585024 0.475698940188 0.504671785456
50.5 200 288 21.647826 0.47573800192 0.504653943301
50.6 200 289 21.842655 0.475777859483 0.504635941902
50.7 200 289 21.889298 0.475818502486 0.504617706072
50.8 200 290 21.87195 0.475859921081 0.50459916916
50.9 200 290 22.034478 0.47590210565 0.504580274847
51 200 291 22.257767 0.475945046898 0.504560978497
51.1 200 291 22.37976 0.475988736 0.504541248079
51.2 200 292 22.497665 0.476033162922 0.504521064888
51.3 200 292 22.578528 0.47607832083 0.50450042295
51.4 200 293 22.678125 0.476124201551 0.504479329243
51.5 200 294 22.851688 0.476170801475 0.504457801991
51.6 200 294 23.110528 0.476218108337 0.504435871428
51.7 200 295 23.168701 0.476266114401 0.504413576282
51.8 200 296 23.327134 0.476314811642 0.504390962731
51.9 200 296 23.150383 0.476364192432 0.504368082309
52 200 297 23.393764 0.476414246384 0.504344990308
52.1 200 297 23.595809 0.476464974881 0.504321741593
52.2 200 298 23.675265 0.476516363907 0.504298392577
52.3 200 298 23.566079 0.47656841338 0.504274995008
52.4 200 298 23.658589 0.476621108285 0.504251598496
52.5 200 298 23.728326 0.476674442506 0.504228245669
52.6 200 298 23.830421 0.47672841387 0.504204971769
52.7 200 299 24.043004 0.476783004056 0.504181806783
52.8 200 299 24.263324 0.476838208565 0.504158770729
52.9 200 300 24.183158 0.476894019546 0.504135876067
53 200 300 24.310935 0.476950429084 0.504113127524
53.1 200 301 24.624001 0.477007433367 0.504090522094
53.2 200 302 24.617928 0.477065020072 0.504068051833
53.3 200 302 24.673729 0.477123180816 0.504045703128
53.4 200 303 24.872116 0.477181913802 0.504023457665
53.5 200 304 25.011483 0.477241200373 0.504001297219
53.6 200 304 25.246191 0.477301034602 0.503979200895
53.7 200 305 25.387493 0.477361411145 0.503957148308
53.8 200 306 25.512467 0.477422316958 0.503935122201
53.9 200 306 25.588128 0.47748374202 0.503913108096
54 200 307 25.818083 0.477545676152 0.503891095799
54.1 200 308 25.906847 0.477608105996 0.503869080619
54.2 200 308 26.01888 0.477671024345 0.50384706257
54.3 200 308 26.139466 0.477734417529 0.503825048431
54.4 200 309 26.084352 0.477798277594 0.503803049911
54.5 200 309 26.34937 0.477862597007 0.50378108405
54.6 200 309 26.591324 0.477927365209 0.503759173123
54.7 200 310 26.775636 0.47799256688 0.503737344016
54.8 200 310 26.706423 0.47805819078 0.503715625854
54.9 200 310 26.819044 0.478124225529 0.503694049392
55 200 310 27.097265 0.478190659905 0.503672645648
55.1 200 311 27.203515 0.478257482552 0.503651444579
55.2 200 312 27.294049 0.478324682434 0.503630473679
55.3 200 313 27.397982 0.47839224842 0.503609756749
55.4 200 314 27.529562 0.478460169724 0.503589312706
55.5 200 314 27.649357 0.478528436047 0.503569154614
55.6 200 315 27.784114 0.478597033778 0.50354928952
55.7 200 316 27.925267 0.478665955867 0.503529716539
55.8 200 317 27.96256 0.478735192716 0.503510427991
55.9 200 317 28.24416 0.478804734916 0.503491409105
56 200 318 28.467194 0.478874580071 0.503472637412
56.1 200 318 28.610265 0.478944716547 0.50345408573
56.2 200 318 28.717605 0.479015132028 0.503435721883
56.3 200 319 28.821901 0.479085818347 0.503417509068
56.4 200 319 29.041145 0.479156767792 0.503399407683
56.5 200 319 29.079032 0.479227973025 0.503381376729
56.6 200 320 29.138637 0.479299426871 0.503363375293
56.7 200 320 29.282952 0.479371119537 0.503345364398
56.8 200 320 29.352493 0.479443047453 0.503327307129
56.9 200 321 29.631536 0.479515204273 0.503309171207
57 200 321 29.362597 0.47958758724 0.503290929178
57.1 200 322 29.490589 0.479660187224 0.503272560785
57.2 200 323 29.796576 0.479732998589 0.503254052171
57.3 200 323 30.027547 0.479806015808 0.503235396768
57.4 200 324 30.156119 0.479879236992 0.503216594888
57.5 200 325 30.087728 0.479952653551 0.503197655026
57.6 200 326 30.388261 0.480026260185 0.50317859194
57.7 200 326 30.668013 0.480100051475 0.503159426391
57.8 200 326 30.788996 0.480174025933 0.503140183605
57.9 200 327 30.744168 0.480248175249 0.503120893653
58 200 327 30.998548 0.480322494867 0.503101588605
58.1 200 327 31.154556 0.4803969801 0.503082301693
58.2 200 328 31.179515 0.480471626497 0.503063065803
58.3 200 328 31.351574 0.480546429585 0.503043912102
58.4 200 328 31.675637 0.480621381868 0.503024869113
58.5 200 329 31.776792 0.480696485343 0.503005959699
58.6 200 329 31.74788 0.480771732806 0.502987202738
58.7 200 330 31.818128 0.480847119973 0.502968610555
58.8 200 330 32.123117 0.480922639571 0.502950189226
58.9 200 331 32.413564 0.48099829074 0.502931936952
59 200 331 32.557708 0.481074069543 0.502913845444
59.1 200 332 32.558053 0.481149972054 0.502895899786
59.2 200 332 32.783981 0.481225994398 0.502878079011
59.3 200 333 33.147367 0.481302131631 0.502860357129
59.4 200 334 33.208351 0.481378383506 0.502842704413
59.5 200 334 33.370166 0.481454742586 0.502825088261
59.6 200 335 33.386935 0.481531203787 0.502807473284
59.7 200 335 33.632282 0.481607765609 0.502789824592
59.8 200 336 33.541315 0.481684420421 0.502772109659
59.9 200 336 34.030925 0.481761163544 0.502754298486
60 200 336 34.026545 0.48183798996 0.50273636544
60.1 200 337 34.251721 0.481914897673 0.502718288414
60.2 200 337 34.470508 0.481991878411 0.502700054346
60.3 200 338 34.439395 0.482068926885 0.502681658642
60.4 200 338 34.657486 0.482146038328 0.502663103051
60.5 200 338 34.705429 0.482223203801 0.502644398078
60.6 200 339 34.942052 0.482300422585 0.502625561134
60.7 200 339 35.056607 0.482377685038 0.502606618644
60.8 200 340 35.412539 0.482454984732 0.502587603638
60.9 200 341 35.634538 0.482532315441 0.502568555274
61 200 341 35.563097 0.482609667834 0.502549518146
61.1 200 341 35.764 0.482687038502 0.502530539644
61.2 200 342 36.07691 0.482764420588 0.502511669801
61.3 200 342 36.277655 0.482841808119 0.502492959075
61.4 200 342 36.405662 0.482919194399 0.502474456964
61.5 200 343 36.707068 0.482996573416 0.502456210201
61.6 200 343 36.877636 0.483073938994 0.50243826135
61.7 200 343 36.908576 0.483151288178 0.502420646928
61.8 200 344 37.098865 0.483228612374 0.502403397476
61.9 200 344 37.262069 0.483305906438 0.502386535274
62 200 344 37.261684 0.483383165367 0.502370074085
62.1 200 345 37.473913 0.48346038436 0.502354018719
62.2 200 345 37.547511 0.483537558247 0.502338364955
62.3 200 346 38.305907 0.483614678842 0.502323100583
62.4 200 346 38.161884 0.483691745209 0.50230820319
62.5 200 347 38.614798 0.483768751602 0.50229364292
62.6 200 347 38.631879 0.483845700335 0.502279382626
62.7 200 347 39.076215 0.483922585496 0.502265380696
62.8 200 348 38.7837 0.483999404264 0.502251590776
62.9 200 348 39.065068 0.484076156998 0.502237963203
63 200 349 39.2906 0.484152839509 0.502224447643
63.1 200 349 39.298664 0.48422944825 0.502210993901
63.2 200 349 39.700238 0.484305982975 0.502197552933
63.3 200 350 40.022459 0.484382441861 0.502184079061
63.4 200 350 40.229505 0.484458821168 0.502170531499
63.5 200 350 40.295505 0.484535116248 0.502156875016
63.6 200 351 40.251636 0.484611327832 0.502143079997
63.7 200 351 40.579586 0.484687453292 0.502129124355
63.8 200 351 40.733689 0.484763493661 0.502114992902
63.9 200 351 40.952339 0.484839444406 0.5021006788
64 200 352 41.548976 0.484915303473 0.502086182276
64.1 200 352 41.461643 0.484991068816 0.502071510599
64.2 200 352 41.617566 0.485066738354 0.50205667748
64.3 200 353 41.649313 0.485142309858 0.502041702291
64.4 200 353 41.876338 0.485217778098 0.502026609511
64.5 200 354 41.941671 0.485293143627 0.502011426388
64.6 200 354 41.940938 0.485368404116 0.501996183019
64.7 200 355 42.041373 0.485443554384 0.501980911164
64.8 200 355 42.197439 0.485518594726 0.501965641869
64.9 200 356 42.02215 0.485593522688 0.501950405525
65 200 356 42.634977 0.485668338407 0.501935230082
65.1 200 356 42.712209 0.485743036747 0.50192014127
65.2 200 356 42.883125 0.485817619256 0.501905160771
65.3 200 357 42.624927 0.485892075346 0.501890307
65.4 200 357 42.851375 0.485966406001 0.501875591653
65.5 200 357 43.78365 0.486040608566 0.501861022806
65.6 200 358 44.111757 0.48611468049 0.501846603777
65.7 200 358 44.444315 0.486188619328 0.501832333371
65.8 200 358 44.423324 0.486262422642 0.501818206284
65.9 200 359 44.839368 0.486336087895 0.501804213679
66 200 359 44.828706 0.486409612579 0.501790343855
66.1 200 360 45.094858 0.486482994189 0.501776583014
66.2 200 361 45.02066 0.486556230184 0.50176291609
66.3 200 361 45.220093 0.486629318016 0.501749327587
66.4 200 362 45.096697 0.486702252466 0.501735802792
66.5 200 362 45.66701 0.486775033688 0.501722327374
66.6 200 363 45.792608 0.486847658926 0.501708889281
66.7 200 363 46.053919 0.486920125435 0.501695478885
66.8 200 364 46.318723 0.486992430732 0.501682089412
66.9 200 364 46.478069 0.48706457524 0.501668716874
67 200 364 46.945423 0.487136553691 0.501655361429
67.1 200 365 46.820171 0.487208364559 0.501642024605
67.2 200 365 46.885505 0.487280008113 0.501628712255
67.3 200 365 47.215066 0.487351480588 0.501615435163
67.4 200 366 47.768235 0.487422776767 0.501602205412
67.5 200 366 47.882125 0.4874938942 0.501589036625
67.6 200 366 48.112706 0.487564827907 0.501575944131
67.7 200 366 48.253708 0.487635578033 0.501562943203
67.8 200 367 48.466074 0.487706142344 0.501550049442
67.9 200 367 48.63555 0.487776515015 0.501537279635
68 200 368 48.87928 0.487846691206 0.501524647612
68.1 200 368 49.092922 0.487916674899 0.501512162828
68.2 200 368 49.24595 0.487986467044 0.50149983424
68.3 200 369 49.456217 0.488056065561 0.501487668508
68.4 200 369 49.582853 0.48812546623 0.50147566962
68.5 200 370 49.725385 0.488194667601 0.501463838067
68.6 200 370 50.008747 0.488263668327 0.501452171237
68.7 200 371 50.162767 0.488332467157 0.501440663547
68.8 200 372 50.309091 0.488401062972 0.501429306708
68.9 200 372 50.244427 0.488469454965 0.50141809006
69 200 372 50.669238 0.48853764193 0.50140700114
69.1 200 372 51.079421 0.48860562315 0.501396026083
69.2 200 372 51.042908 0.488673395402 0.501385150627
69.3 200 373 51.21409 0.488740960399 0.501374359632
69.4 200 373 51.549459 0.488808317387 0.501363638726
69.5 200 373 51.761526 0.488875465874 0.501352974503
69.6 200 373 52.115861 0.488942405136 0.501342355027
69.7 200 374 52.074109 0.48900913516 0.501331770155
69.8 200 374 52.225299 0.489075654973 0.50132121207
69.9 200 374 52.639978 0.489141963945 0.501310675324
70 200 375 52.979853 0.489208061554 0.50130015695
70.1 200 375 52.613908 0.489273947256 0.501289656457
70.2 200 376 52.244689 0.489339623168 0.501279175297
70.3 200 377 52.292869 0.489405091214 0.501268716981
70.4 200 378 52.780328 0.489470348614 0.501258287274
70.5 200 378 54.06672 0.489535392317 0.501247893328
70.6 200 378 54.052406 0.489600221707 0.501237542762
70.7 200 379 54.681957 0.489664838849 0.501227243053
70.8 200 379 54.500197 0.489729240582 0.501217002084
70.9 200 380 55.217669 0.489793425957 0.501206826573
71 200 380 54.904399 0.489857394353 0.501196721834
71.1 200 380 55.396214 0.489921142667 0.501186691756
71.2 200 380 55.39377 0.489984667295 0.50117673856
71.3 200 380 55.601877 0.490047967547 0.501166861246
71.4 200 380 66.327872 0.490111050558 0.501157054783
71.5 200 381 96.317851 0.490173913011 0.501147313477
71.6 200 381 96.030172 0.490236554 0.501137628866
71.7 200 382 96.615709 0.490298972624 0.501127990293
71.8 200 382 96.616184 0.490361167946 0.501118385262
71.9 200 383 96.889255 0.490423139031 0.50110879988
72 200 383 97.465652 0.490484884904 0.501099219412
72.1 200 384 97.824244 0.49054640466 0.501089628869
72.2 200 385 97.627939 0.490607695223 0.501080013979
72.3 200 385 98.573654 0.490668757773 0.501070360936
72.4 200 386 99.379697 0.490729591435 0.501060657955
72.5 200 386 99.945698 0.490790195297 0.501050895603
72.6 200 387 99.645694 0.49085056843 0.501041067359
72.7 200 387 99.845944 0.490910709527 0.501031170119
72.8 200 387 100.197621 0.490970617248 0.5010212045
72.9 200 388 101.236186 0.491030290198 0.501011175061
73 200 388 103.62308 0.491089724822 0.501001090678
73.1 200 388 102.522834 0.491148922045 0.500990963532
73.2 200 389 101.795206 0.491207883596 0.500980809441
73.3 200 389 102.278255 0.491266608125 0.500970648026
73.4 200 389 103.017087 0.491325092004 0.500960502134
73.5 200 389 103.168959 0.49138333421 0.500950396543
73.6 200 389 103.054149 0.491441333797 0.500940357621
73.7 200 389 102.970119 0.491499087832 0.500930412851
73.8 200 390 103.787893 0.4915565975 0.500920589135
73.9 200 390 104.43521 0.491613862066 0.500910912821
74 200 391 104.616501 0.49167088096 0.500901408587
74.1 200 391 105.016638 0.491727653622 0.500892098676
74.2 200 392 105.956379 0.49178417966 0.500883002154
74.3 200 392 104.796588 0.491840458803 0.500874134308
74.4 200 393 97.857836 0.491896488987 0.500865506408
74.5 200 393 98.064577 0.491952272276 0.500857124497
74.6 200 393 96.857653 0.492007808646 0.500848990057
74.7 200 394 100.16465 0.492063102377 0.500841099035
74.8 200 394 98.259763 0.49211814986 0.500833443673
74.9 200 395 100.852496 0.492172954183 0.500826010696
75 200 395 108.693514 0.492227513552 0.500818783347
75.1 200 395 101.824373 0.492281828881 0.500811740864
75.2 200 395 106.785836 0.492335903957 0.500804859099
75.3 200 395 108.922352 0.492389737027 0.500798112445
75.4 200 396 110.539958 0.492443329169 0.500791473461
75.5 200 396 111.014671 0.492496681488 0.500784914116
75.6 200 396 110.712445 0.492549795091 0.500778406638
75.7 200 396 111.261385 0.492602676111 0.500771923774
75.8 200 396 111.855226 0.492655325662 0.500765440639
75.9 200 397 109.290892 0.492707739984 0.500758935438
76 200 397 102.36452 0.492759919948 0.500752388983
76.1 200 398 101.914807 0.492811866465 0.500745785667
76.2 200 398 102.509851 0.49286358043 0.500739113819
76.3 200 398 103.631074 0.492915062315 0.500732365929
76.4 200 399 103.677686 0.492966312623 0.50072553864
76.5 200 399 104.485803 0.493017330912 0.50071863278
76.6 200 400 104.569475 0.493068117396 0.500711652863
# stopped by hand at bond dim >= 400 (the paper's plot range); each step then cost ~110 s
