# SIAM ground state evolution, spin-symmetric FBR
# n0(t=0)=0.500000002492  E_gs(ref)=-30.8994525853
# t  n_active  bond_dim  wall_s  n0  energy
40.4 12 7 0.094851 0.500000408173 -0.105280944805
40.5 12 7 0.095569 0.500000412715 -0.105280961207
40.6 12 7 0.095042 0.500000417194 -0.105280977771
40.7 12 7 0.094954 0.500000421611 -0.105280994349
40.8 12 7 0.094576 0.500000425969 -0.105281010793
40.9 12 7 0.094357 0.500000430269 -0.105281026957
41 12 7 0.094458 0.500000434512 -0.105281042698
41.1 12 7 0.095322 0.500000438701 -0.10528105788
41.2 12 7 0.094906 0.500000442835 -0.105281072371
41.3 12 7 0.095335 0.500000446916 -0.105281086047
41.4 12 7 0.095605 0.500000450943 -0.105281098795
41.5 12 7 0.095622 0.500000454917 -0.105281110508
41.6 12 7 0.095293 0.500000458837 -0.105281121094
41.7 12 7 0.095153 0.500000462703 -0.105281130468
41.8 12 7 0.095477 0.500000466544 -0.105281137914
41.9 12 7 0.132941 0.500000470261 -0.105281144998
42 12 7 0.132794 0.50000047393 -0.105281150693
42.1 12 7 0.133677 0.500000477549 -0.10528115497
42.2 12 7 0.133124 0.500000481118 -0.105281157825
42.3 12 7 0.132707 0.500000484635 -0.105281159236
42.4 12 7 0.133116 0.500000488099 -0.105281159214
42.5 12 7 0.133842 0.500000491505 -0.105281157782
42.6 12 7 0.132711 0.500000494852 -0.105281154979
42.7 12 7 0.132642 0.500000498136 -0.105281150857
42.8 12 7 0.132615 0.500000501354 -0.105281145479
42.9 12 7 0.132217 0.500000504502 -0.105281138922
43 12 7 0.132482 0.500000507576 -0.10528113127
43.1 12 7 0.132542 0.500000510572 -0.105281122622
43.2 12 7 0.132729 0.500000513485 -0.105281113081
43.3 12 7 0.132567 0.500000516311 -0.105281102761
43.4 12 7 0.135897 0.500000519045 -0.105281091781
43.5 12 7 0.135452 0.500000521683 -0.105281080266
43.6 12 7 0.135751 0.500000524219 -0.105281068346
43.7 12 7 0.135237 0.50000052665 -0.105281055808
43.8 12 7 0.095411 0.500000529043 -0.105281043661
43.9 12 7 0.095524 0.500000531311 -0.105281031493
44 12 7 0.096668 0.500000533447 -0.105281019437
44.1 12 7 0.095674 0.500000535443 -0.105281007627
44.2 12 7 0.09507 0.500000537293 -0.105280996188
44.3 12 7 0.095687 0.500000538991 -0.105280985241
44.4 12 7 0.096192 0.500000540532 -0.105280974899
44.5 12 7 0.096103 0.500000541909 -0.10528096527
44.6 12 7 0.095502 0.500000543116 -0.105280956451
44.7 12 7 0.095686 0.50000054415 -0.105280948531
44.8 12 7 0.096443 0.500000545004 -0.10528094159
44.9 12 7 0.096023 0.500000545674 -0.105280935696
45 12 7 0.095331 0.500000546155 -0.105280930907
45.1 12 7 0.095639 0.500000546443 -0.105280927269
45.2 12 7 0.096242 0.500000546534 -0.105280924816
45.3 12 7 0.095297 0.500000546425 -0.105280923569
45.4 12 7 0.095922 0.500000546113 -0.105280923537
45.5 12 7 0.09563 0.500000545594 -0.105280924716
45.6 12 7 0.09557 0.500000544867 -0.105280927092
45.7 12 7 0.095051 0.500000543929 -0.105280930637
45.8 12 7 0.095563 0.500000542778 -0.105280935311
45.9 12 7 0.09575 0.500000541413 -0.105280941064
46 12 7 0.095325 0.500000539833 -0.105280947836
46.1 12 7 0.095552 0.500000538037 -0.105280955556
46.2 12 7 0.095714 0.500000536025 -0.105280964144
46.3 12 7 0.095396 0.500000533797 -0.105280973512
46.4 12 7 0.095946 0.500000531353 -0.105280983566
46.5 12 7 0.096075 0.500000528693 -0.105280994204
46.6 12 7 0.100362 0.500000525819 -0.10528100532
46.7 12 7 0.099455 0.500000522733 -0.105281016813
46.8 12 7 0.099383 0.500000519435 -0.10528102856
46.9 12 7 0.099699 0.500000515928 -0.105281040442
47 12 7 0.100161 0.500000512214 -0.105281052346
47.1 12 7 0.099909 0.500000508294 -0.105281064156
47.2 12 7 0.099546 0.500000504171 -0.105281075761
47.3 12 7 0.098573 0.500000499847 -0.105281087052
47.4 12 7 0.099959 0.500000495325 -0.105281097923
47.5 12 7 0.098272 0.500000490608 -0.105281108274
47.6 12 7 0.099748 0.5000004857 -0.10528111801
47.7 12 7 0.098568 0.500000480603 -0.105281127044
47.8 12 7 0.099181 0.500000475322 -0.105281135296
47.9 12 7 0.09923 0.500000469861 -0.105281142695
48 12 7 0.098724 0.500000464222 -0.105281149179
48.1 12 7 0.098916 0.500000458411 -0.105281154695
48.2 12 7 0.099264 0.500000452432 -0.105281159202
48.3 12 7 0.098469 0.500000446289 -0.105281162666
